id,nama,tipe_kode,tipe_label,lat,lon
aplicares_307,"EDININGTYAS TJATURINI, DRG",G,Praktik Dokter Gigi,-7.692610586011063,112.07856862831119
aplicares_308,"RISA GIDASARI,drg",G,Praktik Dokter Gigi,-7.862376658561276,111.98398894910378
aplicares_309,"TRI RAHAYU ENIK D., DRG.",G,Praktik Dokter Gigi,-7.761008332687805,112.19605230307579
aplicares_310,"TRI AGUSTIN R,DRG.",G,Praktik Dokter Gigi,-7.972180625147622,112.02827894973757
aplicares_311,drg. ENDAH RETNO W,G,Praktik Dokter Gigi,-7.883498464070009,112.09239063072205
aplicares_312,drg. TITIK DWI WULANDARI,G,Praktik Dokter Gigi,-7.769482400908969,112.08522975910573
aplicares_313,drg. ANNA MINARTI,G,Praktik Dokter Gigi,-7.95517,111.959
aplicares_314,drg. SJAIFUL ACHIRUDDIN,G,Praktik Dokter Gigi,-7.895528310341598,111.99185418113392
aplicares_315,drg. DENY FAIZATUL WIDAT,G,Praktik Dokter Gigi,-7.83421239015864,112.09824212360381
aplicares_316,"BUDI SUSANTO, DRG",G,Praktik Dokter Gigi,-7.768893731861776,112.1962972612381
aplicares_317,DRG. AAN ERYANTO RAHMAN,G,Praktik Dokter Gigi,-7.75586,112.18
aplicares_318,LAB BRATA MEDIKA,L,Laboratorium,-7.765531046680137,112.18734524253098
aplicares_319,Optik PRIMADONA 2 PARE,O,Optik,-7.76507,112.167
aplicares_320,OPTIK PRIMA JAYA MINGGIRAN,O,Optik,-7.72996,112.054213
aplicares_321,OPTIK VJ,O,Optik,-7.898357604299878,111.99029005172724
aplicares_322,OPTIK PRIMADONA KANDANGAN,O,Optik,-7.7572382210086746,112.28450692298888
aplicares_323,AURA SYIFA,R,Rumah Sakit,-7.79827,112.036
aplicares_324,RSM SITI KHODIJAH,R,Rumah Sakit,-7.80541,112.092
aplicares_325,HVA TOELOENGREDJO,R,Rumah Sakit,-7.76328,112.198
aplicares_326,ARGA HUSADA,R,Rumah Sakit,-7.91217,111.983
aplicares_327,RSM SURYA MELATI,R,Rumah Sakit,-7.91795,112.07
aplicares_328,RSU WILUJENG,R,Rumah Sakit,-7.73089,112.118
aplicares_329,RS AMELIA,R,Rumah Sakit,-7.76233,112.182
aplicares_330,RSUD SIMPANG LIMA GUMUL KEDIRI,R,Rumah Sakit,-7.82088,112.058
aplicares_331,KU RAWAT INAP MEDIKA UTAMA,S,Klinik Utama/Spesialis,-7.76609,112.146
aplicares_332,KU RAWAT INAP DIA HUSADA,S,Klinik Utama/Spesialis,-7.76469,112.149
aplicares_333,"PRAMUSINTO, DR",U,Praktik Dokter,-7.922464944001621,112.13228497433663
aplicares_334,"AHMAD AFANDI, DR",U,Praktik Dokter,-7.9724434760806,111.94941775405
aplicares_335,"H. IRADAT SOERJONO, DR.",U,Praktik Dokter,-7.9081,111.96
aplicares_336,"SAMSUL HADI, DR",U,Praktik Dokter,-7.768600816799,112.02678274107
aplicares_337,"CHAIRINA ROSARI, DR",U,Praktik Dokter,-7.7656261380215,112.19471870333
aplicares_338,"RHAMA KURNIAWAN, DR",U,Praktik Dokter,-7.731692361956819,112.11808195972442
aplicares_339,"AHMAD FANANI, DR",U,Praktik Dokter,-7.841797265991202,111.99199494719896
aplicares_340,"YOYOK HERU PRASETYO, DR.",U,Praktik Dokter,-7.829570628818397,111.97208583068846
aplicares_341,"H. TRI HANDOYO, DR",U,Praktik Dokter,-7.66223206944912,112.11639650297165
aplicares_342,"AGUS SUKISNO,DR.",U,Praktik Dokter,-7.7602207733194,112.17409377575
aplicares_343,"IMROATUS SOLIKAH, DR.",U,Praktik Dokter,-7.98189,112.036
aplicares_344,dr. RAHMAD SANTOSO,U,Praktik Dokter,-7.8484717770553,112.12329618096
aplicares_345,dr. ADIP KUSWORO,U,Praktik Dokter,-7.770435945481864,112.0854868209362
aplicares_346,dr. RAHMAD DWI MULJANTO,U,Praktik Dokter,-7.9147172944759,112.12384443188
aplicares_347,dr. ERNANTI WULANDARI,U,Praktik Dokter,-7.88352,112.092
aplicares_348,dr. A.NUGROHO PUDJI L,U,Praktik Dokter,-7.806755664605542,112.08986052513126
aplicares_349,dr. G. ERNAWAN SUKMA ANGGARA,U,Praktik Dokter,-7.81633,112.049
aplicares_350,dr. LINDA TJAHJONO,U,Praktik Dokter,-7.759853152947409,112.2876089630127
aplicares_351,dr. SRI WAHYUNI INDRAYANTI,U,Praktik Dokter,-7.774407067179952,112.18829321425979
aplicares_352,dr. AHMAD KHOTIB,U,Praktik Dokter,-7.799563415317645,112.21860380172733
aplicares_353,dr. IKA TJANDRA KUSUMA,U,Praktik Dokter,-7.91504,112.033
aplicares_354,dr. ARIESTA DWI KURNIASARI,U,Praktik Dokter,-7.738406595651364,112.1847161498101
aplicares_355,dr. MELANY PILATUSALIM,U,Praktik Dokter,-7.7289264156893545,112.05562449073793
aplicares_356,dr. DUROTUN NAFISA,U,Praktik Dokter,-7.67314,112.191
aplicares_357,dr. ESTER HANA MATOFANI,U,Praktik Dokter,-7.916161536205263,111.98045308327676
aplicares_358,dr. HENNY,U,Praktik Dokter,-7.704646078046388,112.21169154596332
aplicares_359,dr. ACE TOLAU SANSAIL,U,Praktik Dokter,-7.80856583920164,112.04215922506668
aplicares_360,"SHIRLEY ASTRID F, DR",U,Praktik Dokter,-7.70881,111.97
aplicares_361,"JESSI SURYANI SETIAWAN, DR",U,Praktik Dokter,-7.794772850069115,112.0494832862087
aplicares_362,"RAHMA SARI DEWI, DR",U,Praktik Dokter,-7.81858,112.045
aplicares_363,"AGUNG WIBOWO, DR",U,Praktik Dokter,-7.8252744025013685,112.13440991401673
aplicares_364,"BUDI SHANJAYA, DR",U,Praktik Dokter,-7.79625,112.188
aplicares_365,"FX RETRIATMADJA MOESTOPO, DR",U,Praktik Dokter,-7.783087250795673,112.20752793121338
aplicares_366,DR. NANANG MUHIBUDDIN,U,Praktik Dokter,-7.84878,112.125
aplicares_367,DR. DWI WALUYO,U,Praktik Dokter,-7.7491959582059495,112.28076811338369
aplicares_368,DR. RINI HIDAYAT,U,Praktik Dokter,-7.79807,112.102
aplicares_369,DR. FRANSISKA DWI ANGGRENY,U,Praktik Dokter,-7.8085,112.089
aplicares_370,DR. ARIN ISTIANI,U,Praktik Dokter,-7.732527973458906,112.11955005943774
aplicares_371,DR. CHRISANA HANINGGAR,U,Praktik Dokter,-7.94934,111.962
aplicares_372,DR. HERI KUNDAYADI,U,Praktik Dokter,-7.772288687408501,112.18048279762266
aplicares_373,DR. TAUFAN HIDAYAT,U,Praktik Dokter,-7.96091,112.02
aplicares_374,KLINIK BRIGIF LINUD 18/K,B,Klinik,-7.94238,112.751
aplicares_375,Klinik Pusdik Arhanud,B,Klinik,-7.8961,112.582
aplicares_376,KLINIK YONIF 502/K,B,Klinik,-7.9373,112.748
aplicares_377,KLINIK YONKES 2/K,B,Klinik,-7.889,112.603
aplicares_378,Klinik Brawijaya Lawang,B,Klinik,-7.84444,112.701
aplicares_379,Klinik Garuda,B,Klinik,-7.89387,112.675
aplicares_380,Klinik Polres Kabupaten Malang,B,Klinik,-8.12345,112.572
aplicares_381,IF RSUD LAWANG,A,Apotek/IFRS,-7.832018208639947,112.69500560167312
aplicares_382,IFRS RUMKITBAN LAWANG,A,Apotek/IFRS,-7.845027602481214,112.70204103591918
aplicares_383,IFRS PRIMA HUSADA,A,Apotek/IFRS,-7.9079059036147985,112.65759280922889
aplicares_384,IFRS LAWANG MEDIKA,A,Apotek/IFRS,-7.853380130945638,112.6931706354308
aplicares_385,IFRS BEN MARI,A,Apotek/IFRS,-8.052230767227467,112.62750580015658
aplicares_386,IFRS PRASETYA HUSADA,A,Apotek/IFRS,-7.904812935728919,112.60864920153931
aplicares_387,IFRS ISLAM GONDANGLEGI,A,Apotek/IFRS,-8.170362108992629,112.64008200767516
aplicares_388,IFRS ISLAM MADINAH,A,Apotek/IFRS,-7.776447375413918,112.30611479881665
aplicares_389,IFRS MITRA DELIMA,A,Apotek/IFRS,-8.111980472468277,112.63641368266904
aplicares_390,IFRS BALA KES. BOKOR,A,Apotek/IFRS,-8.16964771200606,112.69983760906302
aplicares_391,IFRSAU DR.M.MUNIR ABD. SALEH,A,Apotek/IFRS,-7.934147975390629,112.70304954650878
aplicares_392,IF RSK Bedah Hasta Husada,A,Apotek/IFRS,-8.124469,112.565734
aplicares_393,IF KLINIK MUSLIMAT SINGOSARI,A,Apotek/IFRS,-7.890944341171865,112.66520757349394
aplicares_394,IF KLINIK SAFIRA MED. CENTRE,A,Apotek/IFRS,-8.121065,112.573762
aplicares_395,IFRS SUMBER SENTOSA,A,Apotek/IFRS,-8.013092537031401,112.75658643844604
aplicares_396,IF KLINIK KEPANJEN EYE CENTER,A,Apotek/IFRS,-8.109408065313648,112.57746728207017
aplicares_397,IFRS PINDAD,A,Apotek/IFRS,-8.173898532361287,112.68666661385025
aplicares_398,APOTEK ARJASA 3,A,Apotek/IFRS,-8.07323,112.641
aplicares_399,APOTEK KIMIA FARMA KEPANJEN,A,Apotek/IFRS,-8.1303,112.5727
aplicares_400,APOTEK GO FARMA,A,Apotek/IFRS,-8.154911129146441,112.69424318376068
aplicares_401,IFRS SITI MIRIAM,A,Apotek/IFRS,-7.848233712209772,112.6966072294998
aplicares_402,IFRS WAJAK HUSADA,A,Apotek/IFRS,-8.095059673179739,112.70779169204576
aplicares_403,APOTEK KIMIA FARMA MONDOROKO,A,Apotek/IFRS,-7.9063596998517,112.65989816788
aplicares_404,APOTEK KIMIA FARMA ASRIKATON,A,Apotek/IFRS,-7.952672892114108,112.69163004162787
aplicares_405,IFRS KLINIK PACCE,A,Apotek/IFRS,-8.059984197577096,112.60190813842296
aplicares_406,IF Klinik Teja Husada,A,Apotek/IFRS,-8.112109504292947,112.57627627852439
aplicares_407,Klinik Muhammadiyah Sbr Pucung,B,Klinik,-8.15595,112.478
aplicares_408,Klinik Nayaka Husada 02,B,Klinik,-7.95922,112.716
aplicares_409,Klinik H. Kariatin,B,Klinik,-8.106289831135093,112.65463790178296
aplicares_410,Klinik Be El Ka Singosari,B,Klinik,-7.881347770849959,112.67373768538239
aplicares_411,Klinik Mutiara Sehat,B,Klinik,-7.92064315784532,112.65497745513916
aplicares_412,Klinik Rawat Inap Nusantara,B,Klinik,-8.13206460381179,112.57271166253089
aplicares_413,Klinik Wijaya Husada,B,Klinik,-7.90241,112.654
aplicares_414,Klinik Madinah Ngantang,B,Klinik,-7.8481260862258955,112.37262583184366
aplicares_415,Klinik Kusuma Husada,B,Klinik,-7.865147581549668,112.37782833862305
aplicares_416,Klinik Ramdani Husada,B,Klinik,-8.13069,112.546
aplicares_417,Klinik Jaya Kusuma Husada,B,Klinik,-8.124496918043912,112.58913679265977
aplicares_418,Klinik Sehat,B,Klinik,-7.911107483310912,112.62421545386316
aplicares_419,Klinik Kartini Medika,B,Klinik,-7.83168,112.696
aplicares_420,Klinik PG Kebonagung,B,Klinik,-8.02714,112.616
aplicares_421,Klinik PG Krebet Baru,B,Klinik,-8.095182622028776,112.63583684921265
aplicares_422,Klinik Mutiara Sehat Lawang,B,Klinik,-7.851398889630242,112.69438044667244
aplicares_423,Klinik OMH,B,Klinik,-7.95688,112.711
aplicares_424,Klinik Rawat Inap Al-Bashiroh,B,Klinik,-8.173607169479114,112.67479078769686
aplicares_425,Klinik RI Global Sarana Medika,B,Klinik,-8.21143,112.759
aplicares_426,Klinik Mitra Sehat,B,Klinik,-8.111554575943153,112.6364667043686
aplicares_427,Klinik Nurul Ichsan,B,Klinik,-7.83848,112.453
aplicares_428,KLINIK TIRTA MEDIKA,B,Klinik,-8.23006185502897,112.80436478042601
aplicares_429,KLINIK SAHABAT ANDALAN MEDIKA,B,Klinik,-8.00541,112.597
aplicares_430,KLINIK KARTIKA HUSADA,B,Klinik,-8.301934880270014,112.43618775463106
aplicares_431,Klinik Rawat Inap Cakra Husada,B,Klinik,-8.17618,112.684
aplicares_432,KLINIK MARDI RAHAYU,B,Klinik,-7.95832,112.724
aplicares_433,KLINIK CATUR MEDIKA,B,Klinik,-7.91666,112.583
aplicares_434,KLINIK PMI CURUNGREJO,B,Klinik,-8.095290720436823,112.61020384788513
aplicares_435,KLINIK HANDAYANI HUSADA,B,Klinik,-7.91317,112.584
aplicares_436,KLINIK AMIRUDIN,B,Klinik,-8.09496,112.708
aplicares_437,KLINIK SYAFAAH NGANTRU,B,Klinik,-7.89775,112.366
aplicares_438,KLINIK TRI MULYO,B,Klinik,-8.20726185685995,112.61253644180299
aplicares_439,KLINIK MITRA PRIMA CARE,B,Klinik,-7.898690043154838,112.66416216516492
aplicares_440,KLINIK MUTIARA SEHAT KRGPLOSO,B,Klinik,-7.89531,112.598
aplicares_441,KLINIK RAWAT INAP IBNU SINA,B,Klinik,-8.21467479058715,112.74913411045074
aplicares_442,KLINIK TIRTO HUSADA,B,Klinik,-7.90596,112.64
aplicares_443,KRI BILQIS CLINIC CENTER,B,Klinik,-8.18948,112.695
aplicares_444,KRI SAHABAT SEHAT,B,Klinik,-8.117431265842132,112.7410159339905
aplicares_445,KRI AMPELGADING MEDICAL CENTRE,B,Klinik,-8.237417781656756,112.8737183680534
aplicares_446,KRI PANTI PALIMIRMA,B,Klinik,-8.28906,112.41
aplicares_447,KLINIK BASMALAH MEDIKA,B,Klinik,-8.18383,112.591
aplicares_448,Klinik Bhumi Medika,B,Klinik,-7.952535713184415,112.6909458814855
aplicares_449,Thursina Medical Clinic,B,Klinik,-7.933535901238284,112.5886104091406
aplicares_450,KLINIK RAWAT INAP FASYFINI,B,Klinik,-8.2782,112.43
aplicares_451,KLINIK PRATAMA KARISMA,B,Klinik,-7.87474,112.575
aplicares_452,KRI Ronggo Husada,B,Klinik,-8.04849,112.701
aplicares_453,drg. Ekky Tri Darmawan,G,Praktik Dokter Gigi,-7.83297,112.697
aplicares_454,drg. Harjanti,G,Praktik Dokter Gigi,-8.141017560215335,112.5704722753763
aplicares_455,drg. Indiarti Tandiono,G,Praktik Dokter Gigi,-8.173002731606276,112.63859230422972
aplicares_456,drg. Karlinda Lurifirosa,G,Praktik Dokter Gigi,-7.91104,112.634
aplicares_457,DRG. SRI MINDARWATI,G,Praktik Dokter Gigi,-7.89219,112.667
aplicares_458,drg. Firmansyah Adi Pradana,G,Praktik Dokter Gigi,-8.04201,112.627
aplicares_459,DRG. ASTI ANGGRAINI,G,Praktik Dokter Gigi,-8.086528133531255,112.63726285648347
aplicares_460,Laboratorium PATTIMURA,L,Laboratorium,-7.972519804057886,112.63356155755996
aplicares_461,Laboratorium Klinik Kencana,L,Laboratorium,-7.849454317335161,112.69540256860732
aplicares_462,OPTIK INTERNASIONAL LAWANG,O,Optik,-7.835705,112.697518
aplicares_463, Optik Internasional Tumpang,O,Optik,-8.01041,112.758011
aplicares_464,Optik  Internasional Singosari,O,Optik,-7.895616,112.665667
aplicares_465,OPTIK INTERNAL ,O,Optik,-8.128321209487977,112.57067046168326
aplicares_466,GROSIR OPTICAL,O,Optik,-8.140935834823594,112.57051623466491
aplicares_467,OPTIK INTERNASIONAL DAMPIT,O,Optik,-8.21319,112.75
aplicares_468,OPTIK INTERNASIONAL TUREN,O,Optik,-8.16547690805078,112.69256747367858
aplicares_469,OPTIK INTERNASIONAL KEPANJEN 2,O,Optik,-8.127473847709433,112.5713074863243
aplicares_470,INTERNASIONAL KARANG PLOSO,O,Optik,-7.893749421476084,112.5962158203411
aplicares_471,INTERNASIONAL LAWANG MH TAMRIN,O,Optik,-7.837863983305342,112.69793189170836
aplicares_472,RSUD LAWANG,R,Rumah Sakit,-7.832075658800106,112.69511801719665
aplicares_473,RS PRASETYA HUSADA,R,Rumah Sakit,-7.904723724070069,112.60869087541103
aplicares_474,RS Bala Keselamatan Bokor,R,Rumah Sakit,-8.169660619955861,112.69984443187717
aplicares_475,RS Mitra Delima,R,Rumah Sakit,-8.112003728912523,112.6364206428528
aplicares_476,RSI GONDANGLEGI,R,Rumah Sakit,-8.170356199386285,112.64006437301636
aplicares_477,RSUI MADINAH KASEMBON,R,Rumah Sakit,-7.776394958647554,112.30607510185241
aplicares_478,RS PRIMA HUSADA ,R,Rumah Sakit,-7.907930626809569,112.65758157539366
aplicares_479,RS LAWANG MEDIKA ,R,Rumah Sakit,-7.85329,112.693
aplicares_480,RS BEN MARI,R,Rumah Sakit,-8.05222983647025,112.62750613826174
aplicares_481,RUMKITBAN 05.08.04 LAWANG,R,Rumah Sakit,-7.845052460969085,112.7019872595103
aplicares_482,RS K Bedah Hasta Husada,R,Rumah Sakit,-8.12439,112.566
aplicares_483,RS SUMBER SENTOSA,R,Rumah Sakit,-8.013336226067805,112.75650647354126
aplicares_484,RSU PINDAD,R,Rumah Sakit,-8.173864813203267,112.68663065439496
aplicares_485,RS SITI MIRIAM ,R,Rumah Sakit,-7.848230484626149,112.69661376190186
aplicares_486,RSU WAJAK HUSADA,R,Rumah Sakit,-8.095009999999993,112.7077854232788
aplicares_487,KLINIK RI MUSLIMAT SINGOSARI,S,Klinik Utama/Spesialis,-7.8909442803628265,112.66520787119865
aplicares_488,KLINIK SAFIRA MEDICAL CENTRE,S,Klinik Utama/Spesialis,-8.121002910803252,112.57377536499804
aplicares_489,KLINIK KEPANJEN EYE CENTER,S,Klinik Utama/Spesialis,-8.10941,112.577
aplicares_490,KLINIK PACCE,S,Klinik Utama/Spesialis,-8.060006557136205,112.60194903802874
aplicares_491,KLINIK TEJA HUSADA,S,Klinik Utama/Spesialis,-8.11211,112.576
aplicares_492,dr. Benidiktus Setyo Untoro,U,Praktik Dokter,-8.14063,112.57
aplicares_493,dr. Ilyusi,U,Praktik Dokter,-8.073258286356573,112.64147521495563
aplicares_494,dr. Dian Lestari Wulandari,U,Praktik Dokter,-8.30053,112.425
aplicares_495,dr. Sri Wahyu Widayati,U,Praktik Dokter,-8.173,112.697
aplicares_496,dr. Wulandarti Wien W,U,Praktik Dokter,-7.83298,112.697
aplicares_497,dr. Erni Indriati,U,Praktik Dokter,-7.9070479408411725,112.65886991286277
aplicares_498,dr. Ida Bagus Diksananda,U,Praktik Dokter,-7.9111280074886405,112.62395306133872
aplicares_499,"dr. Tuti Hariyanto, MARS",U,Praktik Dokter,-8.13065,112.567
aplicares_500,dr. Lydia Putri,U,Praktik Dokter,-7.8319141389438105,112.69463790178298
aplicares_501,"dr. Suhartatik, MARS",U,Praktik Dokter,-8.17688,112.636
aplicares_502,dr. Iqbal Nurullah,U,Praktik Dokter,-8.14977,112.695
aplicares_503,dr. Ferry Buyung Bakhtiar,U,Praktik Dokter,-8.026573966983959,112.60465358185768
aplicares_504,dr. Eko Yuli Yanto Prabowo,U,Praktik Dokter,-8.042022032505754,112.627338886261
aplicares_505,dr. Yosephine Pratiwi,U,Praktik Dokter,-7.89839,112.601
aplicares_506,dr. Eka Nurlina,U,Praktik Dokter,-7.772937689953972,112.29720493507385
aplicares_507,DR. RICOH CITRA D,U,Praktik Dokter,-8.08651037938451,112.63720921230318
aplicares_508,dr. Andre Setyawan,U,Praktik Dokter,-8.27852919685998,112.69026017427444
aplicares_509,DR. ADI HARTONO,U,Praktik Dokter,-7.93278,112.689
aplicares_510,DR. DIAH KARTIKANINGTYAS,U,Praktik Dokter,-7.930222181948252,112.66599195337297
aplicares_511,DR. SUDJARI,U,Praktik Dokter,-7.85595,112.691
aplicares_512,dr. M Saifuddin B,U,Praktik Dokter,-7.99982,112.73
aplicares_513,dr. Nur Ahaddiyah,U,Praktik Dokter,-8.153928312482208,112.556
aplicares_514,DR. TANTY TRISMAYASARI,U,Praktik Dokter,-7.957346418164092,112.57304157423972
aplicares_515,TUNJUNG,0,Puskesmas (kode 0),-8.06772,113.335
aplicares_516,POLKES 05.09.02 LUMAJANG,B,Klinik,-8.13668,113.225
aplicares_517,POLRES LUMAJANG,B,Klinik,-8.13571,113.225
aplicares_518,IFRS WIJAYA KUSUMA,A,Apotek/IFRS,-8.1087538980415,113.2310977418
aplicares_519,Apotik AVIESENA THIEB,A,Apotek/IFRS,-8.1144631,113.2276484
aplicares_520,Apotik IFRS dr.HARYOTO,A,Apotek/IFRS,-8.11088,113.231
aplicares_521,Apotik JATIROTO,A,Apotek/IFRS,-8.13403,113.323
aplicares_522,INSTALASI FARMASI RS ISLAM LMJ,A,Apotek/IFRS,-8.133821,113.220218
aplicares_523,IFRS BHAYANGKARA LUMAJANG,A,Apotek/IFRS,-8.131904,113.217566
aplicares_524,APOTEK AFIAT FARMA,A,Apotek/IFRS,-8.118008978674311,113.36186349790046
aplicares_525,APOTEK IFRS PASIRIAN,A,Apotek/IFRS,-8.208772,113.115804
aplicares_526,IFRS RSU MUHAMMADIYAH LUMAJANG,A,Apotek/IFRS,-8.139148894908631,113.20869958999633
aplicares_527,APOTEK KLAKAH,A,Apotek/IFRS,-7.99778925499453,113.25012865516423
aplicares_528,APOTEK PASIRIAN,A,Apotek/IFRS,-8.21819888959941,113.11502271989615
aplicares_529,IFRS RS NAHDLATUL ULAMA PERMAT,A,Apotek/IFRS,-8.122229657454138,113.23262489440917
aplicares_530,KLINIK HUSADA MULIA WONOREJO,B,Klinik,-8.07649,113.237
aplicares_531,KLINIK HAKIM MEDIKA,B,Klinik,-8.23874,113.193
aplicares_532,KLINIK Rawat Inap Ronaa Husada,B,Klinik,-8.1167,113.126
aplicares_533,KLINIK RUMAH SEHAT ISLAM,B,Klinik,-8.15783,113.196
aplicares_534,KLINIK MUHAMMADIYAH LUMAJANG,B,Klinik,-8.13749,113.225
aplicares_535,Klinik Bunda Mulia,B,Klinik,-8.1354,113.215
aplicares_536,KLINIK JATIROTO MEDIKA,B,Klinik,-8.11802,113.362
aplicares_537,KLINIK NAHADA MEDIKA,B,Klinik,-8.19725,113.084
aplicares_538,KLINIK PRATAMA NSM JATIROTO,B,Klinik,-8.11796,113.36
aplicares_539,KLINIK MUHAMMADIYAH dr.MUDA'IM,B,Klinik,-8.23273,113.306
aplicares_540,KLINIK NAHDLATUL ULAMA',B,Klinik,-8.12248,113.233
aplicares_541,KLINIK USADA KARYA,B,Klinik,-8.19934,113.175
aplicares_542,KLINIK SINAR BHAKTI,B,Klinik,-8.2131,113.309
aplicares_543,KLINIK GRAND RAYA HUSADA,B,Klinik,-8.24863,113.183
aplicares_544,KLINIK PRATAMA WIRATAMA,B,Klinik,-8.229998131236584,113.25950891113281
aplicares_545,KLINIK SYAHBI MEDITRA,B,Klinik,-8.09083,113.136
aplicares_546,KLINIK LUMAJANG MEDICAL CENTER,B,Klinik,-8.13021,113.217
aplicares_547,"RINA DWI ASTUTI, drg",G,Praktik Dokter Gigi,-8.12498,113.216
aplicares_548,"ERWAN BUDI SANTOSO, drg",G,Praktik Dokter Gigi,-8.1143560917344,113.22826874256134
aplicares_549,"NUR AINI, drg",G,Praktik Dokter Gigi,-8.14671,113.239
aplicares_550,"WIDI TRIWINARNO, drg",G,Praktik Dokter Gigi,-8.22517,113.126
aplicares_551,"CITRA RAHMANIA SARI DEWI, drg",G,Praktik Dokter Gigi,-8.0895,113.237
aplicares_552,"HENI TRILISTIANI, DRG",G,Praktik Dokter Gigi,-8.11575,113.361
aplicares_553,DRG R. NAWANG YESSI O.,G,Praktik Dokter Gigi,-8.205947177753227,113.1718501258482
aplicares_554,Laboratorium Bunda Mulia,L,Laboratorium,-8.135270333701152,113.21426535954845
aplicares_555,LABKESDA KAB LUMAJANG,L,Laboratorium,-8.10362085922469,113.22449243667602
aplicares_556,GRAND OPTIK,O,Optik,-8.21635041893889,113.11388819518561
aplicares_557,OPTIK HIKARI LUMAJANG,O,Optik,-8.124959300224408,113.21715391281127
aplicares_558,DEWI LENSA OPTIK,O,Optik,-7.996923690859332,113.25036636593818
aplicares_559,GRAND OPTIK LUMAJANG,O,Optik,-8.129646292242713,113.22417270097826
aplicares_560,RS WIJAYA KUSUMA,R,Rumah Sakit,-8.10870773775245,113.23113679265975
aplicares_561,RS DJATIROTO,R,Rumah Sakit,-8.1186,113.359
aplicares_562,RS ISLAM LUMAJANG,R,Rumah Sakit,-8.13404,113.22
aplicares_563,RSUD PASIRIAN,R,Rumah Sakit,-8.208801856736413,113.11584443187714
aplicares_564,RSU MUHAMMADIYAH LUMAJANG,R,Rumah Sakit,-8.13915951567465,113.20870495441804
aplicares_565,RS NAHDLATUL ULAMA PERMATA,R,Rumah Sakit,-8.12234,113.233
aplicares_566,Klinik Bersalin Bunda Elsa,S,Klinik Utama/Spesialis,-8.138028242373487,113.22668618154526
aplicares_567,"HALIMI MAKSUM, dr",U,Praktik Dokter,-8.10131,113.215
aplicares_568,"HERU SUMARTOYO, dr",U,Praktik Dokter,-8.23275,113.311
aplicares_569,"IMANNURDIN ABDILAH, DR",U,Praktik Dokter,-8.15216573039703,113.24670495700838
aplicares_570,"BAYU WIBOWO IGN, dr",U,Praktik Dokter,-8.1859262828702,113.07371300364
aplicares_571,"MIFTACHUL ULUM, dr",U,Praktik Dokter,-8.2117,112.942
aplicares_572,"ARY DIANSARI, dr",U,Praktik Dokter,-8.285485989414013,112.97404786658284
aplicares_573,"ROSALIA R.GAYATRI, dr",U,Praktik Dokter,-8.2074,113.115
aplicares_574,"TJAHJO BAGUS EKO, dr",U,Praktik Dokter,-8.11878,113.221
aplicares_575,"ZAHROTUL ILMIAH, dr",U,Praktik Dokter,-8.10596,113.232
aplicares_576,"MUDALIFAH, dr",U,Praktik Dokter,-8.21477,113.113
aplicares_577,"ARBAI, dr",U,Praktik Dokter,-8.18984,113.179
aplicares_578,"TANTI UMIYATI, DR",U,Praktik Dokter,-8.10082,113.348
aplicares_579,dr. ANA MAHFUDZOH,U,Praktik Dokter,-8.15208,113.2
aplicares_580,dr. Siska Yuni Fitria,U,Praktik Dokter,-8.1284,113.098
aplicares_581,DR DJONI SUBAGIO,U,Praktik Dokter,-8.17967,113.16
aplicares_582,DR. RINA YULYA AGUSTIN,U,Praktik Dokter,-8.13756,113.19
aplicares_583,DR. IWAN DEVIANTO,U,Praktik Dokter,-8.13703,113.23
aplicares_584,KLINIK BRIGIF 9/K,B,Klinik,-8.14995,113.705
aplicares_585,KLINIK YONIF 509/9/2 KOSTRAD,B,Klinik,-8.18273,113.729
aplicares_586,KLINIK YONIF 515/K,B,Klinik,-8.156942434959653,113.45109341335296
aplicares_587,POSKES 05.10.23 TANGGUL,B,Klinik,-8.1639,113.456
aplicares_588,POLRES JEMBER,B,Klinik,-8.17904,113.708
aplicares_589,BANJARSENGON,1,Puskesmas (kode 1),-8.14102,113.68
aplicares_590,INSTALASI FARMASI RS PARU,A,Apotek/IFRS,-8.159494,113.705502
aplicares_591,Apotik APOTIK  CITRA HUSADA,A,Apotek/IFRS,-8.166299,113.680487
aplicares_592,Apotik IFRS BALADHIKA HUSADA,A,Apotek/IFRS,-8.163659,113.706224
aplicares_593,Apotik IFRS SRIKANDI IBI,A,Apotek/IFRS,-8.186009,113.689645
aplicares_594,Apotik IFRS PTPN X,A,Apotek/IFRS,-8.16776,113.705
aplicares_595,Apotik IFRS KALIWATES,A,Apotek/IFRS,-8.18166,113.675
aplicares_596,APOTEK KIMIA FARMA RAMBIPUJI,A,Apotek/IFRS,-8.2051068,113.5117869
aplicares_597,IFRS SILOAM JEMBER,A,Apotek/IFRS,-8.173983491095656,113.68740952613825
