jenis,nama,lat,lon,status_verifikasi,jarak_pencocokan_m
rumahsakit,RSUD GENENG,-7.492064049983611,111.42914886259578,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD MANTINGAN,-7.363495171327095,111.15009924173357,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS AISYIYAH BOJONEGORO,-7.15083,111.879,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSI Muhammadiyah Sumberrejo,-7.175740644804473,112.00440769577028,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS Muhammadiyah Kalitidu,-7.129498062353479,111.76388198280331,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS MNU MUNA ANGGITA,-7.16887,111.893,hanya_aplicares_perlu_verifikasi,
rumahsakit,RUMAH SAKIT IBU DAN ANAK FATMA,-7.142708063275376,111.90048279762266,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD KEPOHBARU,-7.222985494136388,112.10251498413089,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS MUHAMMADIYAH TUBAN,-6.887319542580645,112.05253866004946,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD R. Ali Manshur,-6.889088697248409,111.6630751018524,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS GRAHA HUSADA,-6.965260649655873,111.759635219574,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS MUHAMADIYAH BABAT,-7.1050449905234005,112.16714483928678,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS INTAN MEDIKA,-7.04695,112.457,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS ARSY PACIRAN,-6.868584785320544,112.32572734260559,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSU CITRA MEDIKA,-7.11978,112.417,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS BEDAH MITRA SEHAT,-7.10268,112.372,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSU MUHAMMADIYAH BABAT,-7.10061,112.198,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSU PERMATA BUNDA,-7.09782,112.191,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD KARANGKEMBANG,-7.1220899999999965,112.16383927404881,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS NAHDLATUL ULAMA BABAT,-7.101735969790034,112.21191551041606,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSU PERMATA HATI,-7.13083,112.422,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS MUHAMMADIYAH KALIKAPAS,-7.13993064564001,112.41252793121336,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS Muhammadiyah Gresik,-7.150601095102667,112.65486305386298,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS Grha Husada,-7.153926728929258,112.64628746032713,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS Petrokimia Driyorejo,-7.37841,112.575,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS WALI SONGO I,-7.290131732610112,112.4358135356903,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS FATHMA MEDIKA,-7.07466,112.574,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS SURYA MEDIKA,-7.301884585942404,112.62082565641403,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS PKU MUHAMMADIYAH SEKAPUK,-6.9566,112.504,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSI MABARROT MWC NU BUNGAH,-7.046910070785982,112.55847877430918,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS RACHMI DEWI,-7.15084,112.613,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSI CAHAYA GIRI GRESIK,-7.288237063692992,112.5629463558197,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD UMAR MAS'UD BAWEAN,-5.8483660094896885,112.66108314847948,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSU Randegansari Husada,-7.323341923950914,112.63497854232789,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSU EKA HUSADA,-7.29245,112.576,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSIA KHODIJAH,-6.9942332449855,112.56521457672,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS ANNA MEDIKA MADURA,-7.04968,112.73,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSIA HIKMAH SAWI BANGKALAN,-7.028812834162771,112.74066833400411,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSIA GLAMOUR HUSADA KEBUN,-7.162529999999991,112.73459230422975,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSIA AISIYAH,-7.02872,112.753,hanya_aplicares_perlu_verifikasi,
rumahsakit,RUMAH SAKIT  BEDAH AL-ISHAQIY,-7.04978,112.73,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS NINDHITA,-7.202018374472986,113.24169737434384,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSD KETAPANG SAMPANG,-6.896499319808401,113.2820536441803,hanya_aplicares_perlu_verifikasi,
rumahsakit,RUMAH SAKIT SUKMA WIJAYA,-7.20529,113.252,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD WARU PAMEKASAN,-6.939176564048205,113.55544746494293,hanya_aplicares_perlu_verifikasi,
rumahsakit,KUSUMA HOSPITAL,-7.156213714338053,113.48920116567612,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS SUMEKAR SUMENEP,-7.02858,113.864,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD ABUYA KANGEAN,-6.83569,115.319,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSM AHMAD DAHLAN,-7.78873,112.001,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSIA Melinda,-7.809408181337847,112.01265002250669,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSIA CITRA KELUARGA,-7.83464,112.01,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD KILISUCI,-7.817621328640333,112.00551854348657,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSI AMINAH ,-8.11503,112.163,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSU. UNIVERSITAS MUHAMMADIYAH,-7.92570203023675,112.59904291534424,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS PERSADA HOSPITAL,-7.935015026730665,112.65020384788515,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD Kota Malang,-8.026549195000102,112.63931918287275,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS Universitas Brawijaya ,-7.94121,112.622,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSIA MUHAMMADIYAH,-7.75392,113.216,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD AR ROZY,-7.7926,113.195,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS GRAHA SEHAT MEDIKA,-7.6308939441564005,112.87963521957398,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS GATOEL,-7.4812070051549995,112.43499141706214,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS PARU MANGUHARJO MADIUN,-7.615599122320634,111.52402145767212,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSU DARMAYU MADIUN,-7.660598863178526,111.53043137168885,hanya_aplicares_perlu_verifikasi,
rumahsakit,Rumkitalmar Ewa Pangalila,-7.30471,112.708,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS Royal Surabaya,-7.328978976572884,112.75086052513123,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS MANYAR MEDICAL CENTRE,-7.28995,112.763,hanya_aplicares_perlu_verifikasi,
rumahsakit,SILOAM HOSPITALS SURABAYA,-7.27407,112.746,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSIA PERDANA MEDICA,-7.32954,112.743,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS HUSADA UTAMA,-7.26512,112.756,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSIA GRAHA MEDIKA,-7.312315132644928,112.68159230422972,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS MITRA KELUARGA KENJERAN ,-7.25086,112.785,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS MAYAPADA HOSPITAL SURABAYA,-7.29214,112.728,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS Ubaya ,-7.31417,112.766,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSIA IBI SURABAYA,-7.24534,112.728,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS PUNTEN,-7.83918,112.531,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS BHAYANGKARA SURABAYA,-7.32447,112.731,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD Husada Prima,-7.22473,112.747,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS MATA MASYARAKAT JAWA TIMUR,-7.32562,112.726,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD IBNU SINA GRESIK,-7.16846,112.601,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS SITI KHODIJAH,-7.34484,112.699,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD dr R Sosodoro Bojonegoro ,-7.159632903027088,111.89953866004942,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD PADANGAN,-7.1677419349752025,111.60933259391784,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSU Dungus,-7.6892020150213,111.61636478043,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS DKT TK IV MADIUN,-7.6293962827344295,111.51972105025803,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD HARDJONO PONOROGO,-7.890306568158278,111.46112338161467,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSU AISYIYAH,-7.868583139106522,111.4714506111145,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD PACITAN,-8.19582,111.101,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD MARDI WALUYO,-8.10953,112.18,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD NGUDI WALUYO,-8.0831,112.315,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD DR. ISKAK TULUNGAGUNG,-8.05492,111.918,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD GAMBIRAN,-7.83948,112.032,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSD KERTOSONO,-7.60155,112.094,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD DR. W. SUDIROHUSODO,-7.490835515043744,112.41972419643405,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS EMMA,-7.454387657948701,112.45138623809814,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS.RA.BASOENI,-7.45614,112.394,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS SOEPRAOEN,-7.98991,112.621,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSAU DR.M. munir,-7.933987695376875,112.702730437994,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSJ DR RADJIMAN WEDIODININGRAT,-7.824937484256513,112.71556011772152,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS. BAPTIS BATU,-7.906385969903354,112.5381958012581,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS WAVA HUSADA,-8.11627,112.575,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD DR.R.SOEDARSONO,-7.663475190297174,112.89934755265199,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD MOH SALEH,-7.74512187564133,113.21057566911814,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSD dr Soebandi,-8.151129480060952,113.71591195106507,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSD Kalisat,-8.13397,113.821,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS PARU JEMBER,-8.159890773453801,113.70558425760268,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSU Baladhika Husada Jember,-8.163952053065104,113.70617702579497,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD dr. ABDOER RAHEM,-7.69534,113.996,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSU dr. H. KOESNADI BONDOWOSO,-7.918870098315731,113.81461154365536,hanya_aplicares_perlu_verifikasi,
rumahsakit,RS AL HUDA,-8.37649,114.146,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD BLAMBANGAN,-8.20807,114.366,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD GENTENG,-8.36576,114.164,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSI GARAM KALIANGET,-7.047054099118704,113.9301971423626,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD dr. H. SLAMET M PAMEKASAN,-7.183884619501596,113.47757486986679,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSU MOHAMMAD NOER PAMEKASAN,-7.157066251583429,113.49088198280336,hanya_aplicares_perlu_verifikasi,
